# mid-IR sky transmission 5-30um
# 20%-ile = 1.0mm H2O, sec z = 1.0
#  
# Sept 2001 - Scott Fisher
#
#  Wavelength   Transmission
#  (nm)  

5742		0.03870
5743		0.01620
5744		0.00298
5745		0.00013
5746		0.00000
5747		0.00000
5748		0.00000
5749		0.00000
5750		0.00002
5751		0.00077
5752		0.00541
5753		0.01259
5754		0.00693
5755		0.00058
5756		0.01000
5757		0.02350
5758		0.02099
5759		0.01035
5760		0.00294
5761		0.00031
5762		0.00001
5763		0.00000
5764		0.00000
5765		0.00000
5766		0.00000
5767		0.00000
5768		0.00000
5769		0.00000
5770		0.00000
5771		0.00000
5772		0.00006
5773		0.00003
5774		0.00296
5775		0.01971
5776		0.03315
5777		0.02537
5778		0.00716
5779		0.00018
5780		0.00000
5781		0.00001
5782		0.00311
5783		0.04356
5784		0.12730
5785		0.20928
5786		0.27018
5787		0.29612
5788		0.28648
5789		0.17398
5790		0.25762
5791		0.12976
5792		0.09549
5793		0.24698
5794		0.39981
5795		0.41782
5796		0.41211
5797		0.38245
5798		0.34373
5799		0.22365
5800		0.11922
5801		0.03041
5802		0.00078
5803		0.01180
5804		0.09577
5805		0.14219
5806		0.21116
5807		0.20181
5808		0.09767
5809		0.02607
5810		0.10005
5811		0.10307
5812		0.07061
5813		0.03718
5814		0.01322
5815		0.00233
5816		0.00012
5817		0.00000
5818		0.00000
5819		0.00000
5820		0.00000
5821		0.00000
5822		0.00000
5823		0.00000
5824		0.00000
5825		0.00000
5826		0.00000
5827		0.00000
5828		0.00000
5829		0.00000
5830		0.00000
5831		0.00000
5832		0.00000
5833		0.00000
5834		0.00000
5835		0.00013
5836		0.00500
5837		0.01121
5838		0.00408
5839		0.03450
5840		0.08675
5841		0.07814
5842		0.14763
5843		0.13681
5844		0.12503
5845		0.04166
5846		0.00467
5847		0.00010
5848		0.00092
5849		0.01375
5850		0.07747
5851		0.11762
5852		0.11003
5853		0.08988
5854		0.03596
5855		0.03537
5856		0.01022
5857		0.00045
5858		0.00000
5859		0.00000
5860		0.00000
5861		0.00000
5862		0.00000
5863		0.00002
5864		0.00007
5865		0.00001
5866		0.00000
5867		0.00000
5868		0.00000
5869		0.00004
5870		0.00040
5871		0.00139
5872		0.00098
5873		0.00008
5874		0.00019
5875		0.00005
5876		0.00000
5877		0.00000
5878		0.00000
5879		0.00000
5880		0.00000
5881		0.00000
5882		0.00000
5883		0.00000
5884		0.00000
5885		0.00000
5886		0.00000
5887		0.00000
5888		0.00000
5889		0.00000
5890		0.00000
5891		0.00000
5892		0.00000
5893		0.00000
5894		0.00000
5895		0.00000
5896		0.00000
5897		0.00000
5898		0.00000
5899		0.00000
5900		0.00000
5901		0.00000
5902		0.00010
5903		0.00081
5904		0.00165
5905		0.00851
5906		0.01947
5907		0.03064
5908		0.02819
5909		0.00891
5910		0.02451
5911		0.06073
5912		0.06363
5913		0.04844
5914		0.02094
5915		0.00359
5916		0.00006
5917		0.00000
5918		0.00065
5919		0.00374
5920		0.00148
5921		0.00251
5922		0.00025
5923		0.00000
5924		0.00000
5925		0.00058
5926		0.00351
5927		0.00345
5928		0.00111
5929		0.00023
5930		0.00003
5931		0.00000
5932		0.00000
5933		0.00000
5934		0.00000
5935		0.00000
5936		0.00000
5937		0.00000
5938		0.00000
5939		0.00000
5940		0.00000
5941		0.00000
5942		0.00000
5943		0.00000
5944		0.00000
5945		0.00026
5946		0.00217
5947		0.00385
5948		0.00259
5949		0.00037
5950		0.00001
5951		0.00000
5952		0.00000
5953		0.00000
5954		0.00038
5955		0.00616
5956		0.02689
5957		0.06267
5958		0.07036
5959		0.05493
5960		0.01305
5961		0.01460
5962		0.02276
5963		0.01412
5964		0.00486
5965		0.00068
5966		0.00002
5967		0.00000
5968		0.00000
5969		0.00000
5970		0.00000
5971		0.00000
5972		0.00000
5973		0.00021
5974		0.00215
5975		0.00718
5976		0.01278
5977		0.01415
5978		0.00779
5979		0.00068
5980		0.00012
5981		0.00001
5982		0.00000
5983		0.00000
5984		0.00000
5985		0.00001
5986		0.00003
5987		0.00000
5988		0.00000
5989		0.00000
5990		0.00000
5991		0.00000
5992		0.00000
5993		0.00000
5994		0.00000
5995		0.00004
5996		0.00176
5997		0.01117
5998		0.03174
5999		0.05474
6000		0.06478
6001		0.09272
6002		0.10496
6003		0.10117
6004		0.09157
6005		0.09915
6006		0.07044
6007		0.06066
6008		0.03737
6009		0.01373
6010		0.00203
6011		0.00020
6012		0.00000
6013		0.00000
6014		0.00000
6015		0.00000
6016		0.00000
6017		0.00014
6018		0.00054
6019		0.00021
6020		0.00868
6021		0.04012
6022		0.06395
6023		0.08743
6024		0.10932
6025		0.11862
6026		0.12086
6027		0.11668
6028		0.09383
6029		0.08652
6030		0.08696
6031		0.07321
6032		0.05535
6033		0.03009
6034		0.00879
6035		0.00126
6036		0.00477
6037		0.00236
6038		0.00052
6039		0.00042
6040		0.00005
6041		0.00000
6042		0.00000
6043		0.00000
6044		0.00000
6045		0.00000
6046		0.00000
6047		0.00000
6048		0.00000
6049		0.00000
6050		0.00000
6051		0.00000
6052		0.00000
6053		0.00000
6054		0.00000
6055		0.00000
6056		0.00000
6057		0.00000
6058		0.00000
6059		0.00008
6060		0.00023
6061		0.00025
6062		0.00014
6063		0.00007
6064		0.00003
6065		0.00000
6066		0.00000
6067		0.00000
6068		0.00000
6069		0.00000
6070		0.00000
6071		0.00000
6072		0.00000
6073		0.00000
6074		0.00000
6075		0.00000
6076		0.00000
6077		0.00000
6078		0.00000
6079		0.00001
6080		0.00025
6081		0.00191
6082		0.00700
6083		0.01793
6084		0.02933
6085		0.04404
6086		0.05701
6087		0.04836
6088		0.01162
6089		0.00325
6090		0.02911
6091		0.08722
6092		0.11736
6093		0.11708
6094		0.09139
6095		0.02819
6096		0.00151
6097		0.00316
6098		0.03610
6099		0.05999
6100		0.05195
6101		0.03105
6102		0.01710
6103		0.00328
6104		0.00005
6105		0.00000
6106		0.00000
6107		0.00000
6108		0.00000
6109		0.00000
6110		0.00000
6111		0.00000
6112		0.00000
6113		0.00000
6114		0.00000
6115		0.00000
6116		0.00000
6117		0.00000
6118		0.00000
